"id_veicolo" "id_percorso" "id_palina" "aria.x" "moby.x" "meb.x" "banda.x" "pedana.x" "linea.x" "statotraffico.x" "tempo_attesa.y" "distanza_fermate.y" "a_capolinea.y" "tempo_attesa_secondi.y" "statotraffico.y" "traveltime" "ora" "giorno" "giornosettimana" "direction" "weather" "prevision_w"
"3934" "5914" "53424" "73587" 0 0 0 "0" 0 "92" "3" 22 13 1 1349 "4" 1525 "7" "21" "0" 0 "0" "1"
"39361" "5914" "53424" "75617" 0 0 0 "1" 0 "92" "3" 10 9 0 590 "3" 725 "8" "21" "0" 1 "0" "1"
"3938" "5914" "53424" "80785" 0 0 0 "0" 0 "92" "3" 19 13 0 1120 "3" 1273 "8" "21" "0" 1 "0" "1"
"3940" "5916" "55485" "20265" 0 0 0 "0" 0 "628" "4" 5 7 0 329 "4" 270 "23" "20" "6" 0 "0" "0"
"39411" "5920" "55471" "20265" 0 0 0 "0" 0 "301" "4" 7 12 0 426 "4" 490 "5" "21" "0" 0 "0" "1"
"3946" "5920" "55471" "70256" 0 0 0 "1" 0 "301" "4" 10 11 0 579 "4" 484 "7" "21" "0" 1 "0" "1"
"3948" "5920" "55471" "70256" 0 0 0 "0" 0 "301" "4" 9 14 0 531 "4" 627 "5" "21" "0" 1 "0" "1"
"3950" "5921" "12263" "80713" 0 0 0 "0" 0 "23" "4" 14 9 1 838 "3" 1278 "7" "21" "0" 1 "0" "1"
"39521" "5929" "55797" "70256" 0 0 0 "0" 0 "30" "3" 4 2 0 216 "3" 92 "5" "21" "0" 1 "0" "1"
"39551" "5929" "55797" "70256" 0 0 0 "0" 0 "30" "4" 10 2 1 578 "4" 713 "7" "21" "0" 1 "0" "1"
"39592" "5929" "55797" "70788" 0 0 0 "2" 0 "30" "4" 10 6 0 574 "4" 465 "5" "21" "0" 0 "0" "1"
"3960" "5929" "55797" "70788" 0 0 0 "0" 0 "30" "4" 27 12 1 1613 "4" 2103 "7" "21" "0" 0 "0" "1"
"3962" "5935" "1978" "20265" 0 0 0 "0" 0 "280" "4" 16 9 1 988 "3" 1084 "18" "20" "6" 0 "0" "0"
"39631" "5935" "1978" "70256" 0 0 0 "0" 0 "280" "3" 20 12 1 1222 "3" 1337 "18" "20" "6" 1 "0" "0"
"3964" "5935" "1978" "70788" 0 0 0 "0" 0 "280" "3" 11 8 0 659 "3" 597 "17" "20" "6" 0 "0" "0"
"39703" "5935" "1978" "70788" 0 0 0 "0" 0 "280" "4" 7 5 0 402 "3" 431 "19" "20" "6" 0 "0" "0"
"3976" "5935" "1978" "80713" 0 0 0 "0" 0 "280" "3" 20 15 0 1216 "4" 1333 "18" "20" "6" 1 "0" "0"
"39781" "5935" "53175" "78055" 0 0 0 "0" 0 "280" "4" 13 10 0 785 "3" 780 "18" "20" "6" 0 "0" "0"
"39801" "5937" "55588" "70788" 0 0 0 "0" 0 "83" "4" 39 33 0 2342 "4" 2563 "21" "20" "6" 0 "0" "0"
"3986" "5937" "55588" "70788" 0 0 0 "0" 0 "83" "3" 30 18 0 1824 "3" 1785 "19" "20" "6" 0 "0" "0"
"3988" "5940" "55588" "70788" 0 0 0 "0" 0 "83" "4" 13 12 0 789 "4" 1043 "7" "21" "0" 0 "0" "1"
"3991" "5942" "53550" "75617" 0 0 0 "0" 0 "38" "3" 5 5 0 328 "3" 306 "17" "20" "6" 1 "0" "0"
"39931" "5942" "53550" "80785" 0 0 0 "0" 0 "38" "3" 13 10 0 759 "3" 585 "19" "20" "6" 1 "0" "0"
"3998" "5942" "53550" "80785" 0 0 0 "0" 0 "38" "3" 7 4 0 417 "3" 410 "17" "20" "6" 1 "0" "0"
"4000" "5942" "55444" "75617" 0 0 0 "0" 0 "223" "4" 33 36 0 2005 "4" 2138 "21" "20" "6" 1 "0" "0"
"4006" "5943" "55797" "70788" 0 0 0 "0" 0 "30" "4" 9 3 0 535 "3" 528 "20" "20" "6" 0 "0" "0"
"4007" "5943" "55797" "70788" 0 0 0 "0" 0 "30" "3" 14 6 0 845 "3" 988 "17" "20" "6" 0 "0" "0"
"4011" "5945" "1978" "20265" 0 0 0 "0" 0 "280" "4" 12 9 1 712 "4" 687 "19" "20" "6" 0 "0" "0"
"40171" "5945" "1978" "20265" 0 0 0 "0" 0 "280" "4" 16 9 1 974 "4" 713 "22" "20" "6" 0 "0" "0"
"4024" "5945" "1978" "20265" 0 0 0 "0" 0 "280" "3" 14 9 1 823 "4" 1169 "17" "20" "6" 0 "0" "0"
"4028" "5945" "1978" "20265" 0 0 0 "0" 0 "280" "4" 13 9 1 796 "4" 1004 "21" "20" "6" 0 "0" "0"
"4033" "5945" "1978" "70256" 0 0 0 "0" 0 "280" "4" 5 5 0 272 "4" 239 "21" "20" "6" 1 "0" "0"
"4040" "5945" "1978" "70256" 0 0 0 "0" 0 "280" "3" 15 12 1 891 "4" 875 "19" "20" "6" 1 "0" "0"
"40471" "5945" "1978" "70256" 0 0 0 "0" 0 "280" "4" 31 12 1 1841 "4" 1584 "22" "20" "6" 1 "0" "0"
"4048" "5945" "1978" "70256" 0 0 0 "0" 0 "280" "3" 18 12 1 1103 "4" 1438 "17" "20" "6" 1 "0" "0"
"4075" "5945" "1978" "70788" 0 0 0 "0" 0 "280" "3" 39 26 0 2325 "3" 2523 "17" "20" "6" 0 "0" "0"
"4062" "5945" "1978" "70788" 0 0 0 "0" 0 "280" "4" 35 26 0 2115 "4" 2135 "19" "20" "6" 0 "0" "0"
"40661" "5945" "1978" "70788" 0 0 0 "0" 0 "280" "4" 3 5 0 198 "4" 227 "23" "20" "6" 0 "0" "0"
"40831" "5945" "1978" "70788" 0 0 0 "0" 0 "280" "4" 20 22 0 1219 "4" 1624 "21" "20" "6" 0 "0" "0"
"4084" "5945" "1978" "80713" 0 0 0 "1" 0 "280" "3" 29 19 1 1746 "4" 2181 "17" "20" "6" 1 "0" "0"
"4092" "5945" "1978" "80713" 0 0 0 "0" 0 "280" "3" 24 18 0 1418 "4" 1598 "19" "20" "6" 1 "0" "0"
"4099" "5945" "1978" "80713" 0 0 0 "2" 0 "280" "4" 33 19 1 1970 "4" 1983 "22" "20" "6" 1 "0" "0"
"41031" "5945" "1978" "80713" 0 0 0 "0" 0 "280" "4" 11 12 0 653 "4" 860 "21" "20" "6" 1 "0" "0"
"4110" "5945" "53175" "78055" 0 0 0 "0" 0 "280" "4" 37 28 0 2204 "3" 2018 "20" "20" "6" 0 "0" "0"
"4128" "5945" "53175" "78055" 0 0 0 "0" 0 "280" "4" 38 28 0 2259 "3" 2716 "18" "20" "6" 0 "0" "0"
"4126" "5945" "53175" "78055" 0 0 0 "0" 0 "280" "4" 13 16 0 753 "4" 865 "22" "20" "6" 0 "0" "0"
"41332" "5946" "55471" "20265" 0 0 0 "0" 0 "301" "4" 30 34 1 1787 "4" 1648 "21" "20" "6" 0 "0" "0"
"4139" "5946" "55471" "20265" 0 0 0 "0" 0 "301" "4" 33 34 1 1974 "4" 1785 "23" "20" "6" 0 "0" "0"
"41441" "5946" "55471" "20265" 0 0 0 "1" 0 "301" "4" 16 15 0 936 "4" 773 "19" "20" "6" 0 "0" "0"
"4145" "5946" "55471" "70256" 0 0 0 "0" 0 "301" "3" 20 18 0 1191 "4" 981 "19" "20" "6" 1 "0" "0"
"4155" "5946" "55471" "70256" 0 0 0 "0" 0 "301" "4" 35 37 1 2125 "4" 2015 "21" "20" "6" 1 "0" "0"
"4158" "5946" "55471" "70256" 0 0 0 "1" 0 "301" "4" 36 37 1 2148 "4" 1929 "23" "20" "6" 1 "0" "0"
"4161" "5950" "1978" "20265" 0 0 0 "0" 0 "280" "4" 18 9 1 1086 "3" 1109 "18" "20" "6" 0 "0" "0"
"4163" "5950" "1978" "70256" 0 0 0 "1" 0 "280" "3" 22 12 1 1319 "3" 1195 "18" "20" "6" 1 "0" "0"
"4167" "5950" "1978" "70788" 0 0 0 "0" 0 "280" "4" 38 26 0 2290 "4" 2346 "18" "20" "6" 0 "0" "0"
"41682" "5950" "1978" "70788" 0 0 0 "0" 0 "280" "4" 5 5 0 278 "4" 287 "20" "20" "6" 0 "0" "0"
"4171" "5950" "1978" "80713" 0 0 0 "0" 0 "280" "3" 32 19 1 1917 "3" 2184 "18" "20" "6" 1 "0" "0"
"4173" "5950" "53175" "78055" 0 0 0 "0" 0 "280" "3" 36 27 0 2182 "3" 2431 "19" "20" "6" 0 "0" "0"
"4176" "5950" "53175" "78055" 0 0 0 "0" 0 "280" "4" 37 27 0 2240 "3" 2022 "17" "20" "6" 0 "0" "0"
"4177" "5952" "53424" "72778" 0 0 0 "0" 0 "92" "4" 11 6 1 653 "4" 633 "7" "21" "0" 0 "0" "1"
"41821" "5952" "53424" "73587" 0 0 0 "0" 0 "92" "4" 10 13 1 577 "4" 584 "5" "21" "0" 0 "0" "1"
"41841" "5952" "53424" "73587" 0 0 0 "0" 0 "92" "4" 9 11 0 566 "4" 636 "7" "21" "0" 0 "0" "1"
"41871" "5952" "53424" "75617" 0 0 0 "0" 0 "92" "4" 21 23 0 1257 "4" 1354 "7" "21" "0" 1 "0" "1"
"4192" "5952" "53424" "75617" 0 0 0 "1" 0 "92" "4" 16 24 0 935 "4" 985 "5" "21" "0" 1 "0" "1"
"41932" "5952" "53424" "80785" 0 0 0 "0" 0 "92" "4" 12 15 0 745 "4" 902 "6" "21" "0" 1 "0" "1"
"4198" "5952" "53424" "80785" 0 0 0 "0" 0 "92" "3" 27 26 0 1627 "4" 1826 "7" "21" "0" 1 "0" "1"
"4201" "5952" "54594" "81938" 0 0 0 "0" 0 "92" "4" 32 32 1 1945 "4" 2537 "6" "21" "0" 0 "0" "1"
"42031" "5952" "54594" "81938" 0 0 0 "0" 0 "92" "4" 18 17 0 1053 "3" 1276 "8" "21" "0" 0 "0" "1"
"42101" "5959" "55588" "70788" 0 0 0 "0" 0 "83" "4" 25 19 0 1472 "4" 1394 "21" "20" "6" 0 "0" "0"
"42191" "5959" "55588" "70788" 0 0 0 "1" 0 "83" "3" 7 5 0 413 "3" 543 "17" "20" "6" 0 "0" "0"
"4226" "5959" "55588" "70788" 0 0 0 "0" 0 "83" "4" 17 10 0 990 "3" 734 "19" "20" "6" 0 "0" "0"
"4229" "5971" "53431" "72778" 0 0 0 "0" 0 "88" "4" 4 6 0 264 "4" 234 "6" "21" "0" 0 "0" "1"
"4233" "5971" "53431" "72778" 0 0 0 "0" 0 "88" "4" 9 9 0 546 "4" 535 "7" "21" "0" 0 "0" "1"
"42352" "5972" "53424" "72778" 0 0 0 "0" 0 "92" "4" 14 6 1 836 "4" 871 "22" "20" "6" 0 "0" "0"
"4236" "5972" "53424" "73587" 0 0 0 "1" 0 "92" "4" 11 13 1 661 "4" 599 "22" "20" "6" 0 "0" "0"
"4237" "5972" "53424" "75617" 0 0 0 "1" 0 "92" "4" 30 26 1 1801 "4" 1806 "22" "20" "6" 1 "0" "0"
"42381" "5972" "53424" "80785" 0 0 0 "0" 0 "92" "4" 4 2 0 213 "4" 208 "21" "20" "6" 1 "0" "0"
"42412" "5972" "53424" "80785" 0 0 0 "0" 0 "92" "4" 33 29 1 1990 "4" 2017 "22" "20" "6" 1 "0" "0"
"42431" "5976" "55485" "20265" 0 0 0 "0" 0 "628" "3" 19 12 1 1145 "3" 1516 "8" "21" "0" 0 "0" "1"
"4245" "5981" "55471" "20265" 0 0 0 "2" 0 "301" "4" 8 10 0 508 "4" 499 "7" "21" "0" 0 "0" "1"
"4246" "5981" "55471" "70256" 0 0 0 "1" 0 "301" "4" 8 9 0 498 "4" 447 "7" "21" "0" 1 "0" "1"
"42521" "5984" "55588" "70788" 0 0 0 "1" 0 "83" "4" 10 9 0 604 "4" 676 "0" "21" "0" 0 "0" "1"
"4257" "5984" "55588" "70788" 0 0 0 "0" 0 "83" "4" 39 26 0 2352 "3" 3003 "20" "20" "6" 0 "0" "0"
"4265" "5984" "55588" "70788" 0 0 0 "0" 0 "83" "4" 11 9 0 654 "4" 738 "22" "20" "6" 0 "0" "0"
"4266" "5987" "55471" "20265" 0 0 0 "0" 0 "301" "4" 39 34 1 2349 "3" 2767 "18" "20" "6" 0 "0" "0"
"42671" "5987" "55471" "70256" 0 0 0 "0" 0 "301" "3" 35 32 0 2117 "3" 2566 "19" "20" "6" 1 "0" "0"
"4268" "5991" "1978" "20265" 0 0 0 "0" 0 "280" "4" 12 9 1 735 "4" 762 "7" "21" "0" 0 "0" "1"
"4273" "5991" "1978" "20265" 0 0 0 "0" 0 "280" "4" 7 9 1 429 "4" 994 "6" "21" "0" 0 "0" "1"
"4276" "5991" "1978" "70256" 0 0 0 "0" 0 "280" "4" 13 12 1 807 "4" 960 "7" "21" "0" 1 "0" "1"
"42781" "5991" "1978" "70256" 0 0 0 "0" 0 "280" "4" 5 7 0 306 "4" 253 "6" "21" "0" 1 "0" "1"
"4280" "5991" "1978" "70788" 0 0 0 "0" 0 "280" "4" 13 9 0 761 "3" 821 "8" "21" "0" 0 "0" "1"
"4285" "5991" "1978" "70788" 0 0 0 "0" 0 "280" "4" 26 31 1 1550 "4" 2462 "6" "21" "0" 0 "0" "1"
"4291" "5991" "1978" "80713" 0 0 0 "2" 0 "280" "3" 21 19 1 1281 "4" 1752 "7" "21" "0" 1 "0" "1"
"4294" "5991" "1978" "80713" 0 0 0 "0" 0 "280" "4" 15 19 1 913 "4" 1641 "6" "21" "0" 1 "0" "1"
"42971" "5991" "53175" "78055" 0 0 0 "0" 0 "280" "4" 6 9 0 369 "4" 317 "5" "21" "0" 0 "0" "1"
"4299" "5991" "53175" "78055" 0 0 0 "0" 0 "280" "4" 24 26 0 1433 "4" 1600 "7" "21" "0" 0 "0" "1"
"43021" "5991" "53550" "75617" 0 0 0 "1" 0 "38" "4" 22 21 0 1345 "4" 1523 "19" "20" "6" 1 "0" "0"
"4311" "5991" "53550" "75617" 0 0 0 "0" 0 "38" "3" 21 20 0 1239 "4" 1503 "17" "20" "6" 1 "0" "0"
"43161" "5991" "53550" "75617" 0 0 0 "0" 0 "38" "4" 34 33 1 2052 "4" 1962 "20" "20" "6" 1 "0" "0"
"4331" "5991" "53550" "80785" 0 0 0 "0" 0 "38" "3" 33 28 0 1970 "4" 2256 "17" "20" "6" 1 "0" "0"
"4339" "5991" "53550" "80785" 0 0 0 "0" 0 "38" "4" 5 4 0 303 "4" 330 "21" "20" "6" 1 "0" "0"
"4343" "5991" "53550" "80785" 0 0 0 "0" 0 "38" "3" 27 23 0 1601 "4" 1764 "19" "20" "6" 1 "0" "0"
"4347" "5994" "1978" "20265" 0 0 0 "0" 0 "280" "4" 7 7 0 427 "4" 394 "7" "21" "0" 0 "0" "1"
"4348" "5994" "1978" "70256" 0 0 0 "0" 0 "280" "3" 16 12 1 931 "4" 1106 "7" "21" "0" 1 "0" "1"
"43501" "5994" "1978" "70788" 0 0 0 "0" 0 "280" "3" 23 17 0 1407 "3" 1613 "8" "21" "0" 0 "0" "1"
"4352" "5994" "1978" "80713" 0 0 0 "0" 0 "280" "3" 10 8 0 588 "3" 833 "8" "21" "0" 1 "0" "1"
"43531" "5994" "53175" "78055" 0 0 0 "0" 0 "280" "4" 30 29 0 1812 "4" 2088 "7" "21" "0" 0 "0" "1"
"4356" "6000" "53424" "72778" 0 0 0 "0" 0 "92" "4" 6 5 0 362 "4" 307 "7" "21" "0" 0 "0" "1"
"4358" "6000" "53424" "73587" 0 0 0 "0" 0 "92" "4" 15 13 1 872 "4" 977 "6" "21" "0" 0 "0" "1"
"4362" "6000" "53424" "75617" 0 0 0 "1" 0 "92" "3" 23 20 0 1360 "4" 1521 "7" "21" "0" 1 "0" "1"
"43632" "6000" "53424" "75617" 0 0 0 "1" 0 "92" "4" 26 26 1 1544 "4" 1675 "6" "21" "0" 1 "0" "1"
"4368" "6000" "53424" "80785" 0 0 0 "0" 0 "92" "4" 27 29 1 1625 "4" 1684 "6" "21" "0" 1 "0" "1"
"4373" "6000" "53424" "80785" 0 0 0 "0" 0 "92" "3" 6 4 0 367 "3" 274 "8" "21" "0" 1 "0" "1"
"4376" "6000" "54594" "81938" 0 0 0 "0" 0 "92" "4" 4 8 0 245 "4" 187 "5" "21" "0" 0 "0" "1"
"43791" "6000" "54594" "81938" 0 0 0 "0" 0 "92" "4" 12 16 0 737 "4" 898 "7" "21" "0" 0 "0" "1"
"43832" "6000" "55471" "20265" 0 0 0 "1" 0 "301" "4" 4 4 0 229 "4" 148 "18" "20" "6" 0 "0" "0"
"4397" "6000" "55471" "20265" 0 0 0 "0" 0 "301" "4" 7 10 0 419 "4" 309 "0" "21" "0" 0 "0" "1"
"43981" "6000" "55471" "20265" 0 0 0 "0" 0 "301" "4" 16 21 0 939 "4" 758 "22" "20" "6" 0 "0" "0"
"4409" "6000" "55471" "70256" 0 0 0 "0" 0 "301" "4" 11 15 0 678 "4" 701 "22" "20" "6" 1 "0" "0"
"44212" "6000" "55471" "70256" 0 0 0 "0" 0 "301" "4" 17 16 0 1028 "4" 822 "20" "20" "6" 1 "0" "0"
"44271" "6000" "55471" "70256" 0 0 0 "0" 0 "301" "4" 6 8 0 331 "4" 324 "0" "21" "0" 1 "0" "1"
"4434" "6000" "55471" "70256" 0 0 0 "1" 0 "301" "4" 8 7 0 460 "4" 419 "18" "20" "6" 1 "0" "0"
"44391" "6010" "3612" "71019" 0 0 0 "1" 0 "786" "4" 30 28 1 1778 "3" 2050 "18" "20" "6" 1 "0" "0"
"44411" "6010" "3612" "71019" 0 0 0 "0" 0 "786" "4" 33 28 1 1963 "3" 2605 "17" "20" "6" 1 "0" "0"
"4447" "6041" "3612" "71019" 0 0 0 "0" 0 "786" "4" 5 7 0 284 "4" 242 "21" "20" "6" 1 "0" "0"
"4451" "6041" "3612" "71019" 0 0 0 "1" 0 "786" "4" 8 12 0 476 "4" 914 "17" "20" "6" 1 "0" "0"
"44611" "6041" "3612" "71019" 0 0 0 "0" 0 "786" "4" 25 27 0 1507 "3" 1800 "19" "20" "6" 1 "0" "0"
"4464" "6080" "3602" "70788" 0 0 0 "0" 0 "719" "4" 39 43 0 2342 "4" 2436 "20" "20" "6" 0 "0" "0"
"4466" "6080" "3602" "70788" 0 0 0 "0" 0 "719" "4" 23 17 0 1371 "3" 1443 "18" "20" "6" 0 "0" "0"
"4472" "6088" "13020" "70985" 0 0 0 "0" 0 "791" "4" 29 23 0 1746 "4" 1808 "7" "21" "0" 1 "0" "1"
"4473" "6098" "55244" "70162" 0 0 0 "0" 0 "916" "4" 13 11 0 776 "2" 959 "21" "20" "6" 1 "0" "0"
"4480" "6098" "55244" "70162" 0 0 0 "0" 0 "916" "4" 6 5 0 339 "4" 529 "23" "20" "6" 1 "0" "0"
"4487" "6098" "55244" "70162" 0 0 0 "2" 0 "916" "3" 13 9 0 799 "3" 848 "18" "20" "6" 1 "0" "0"
"4488" "6098" "55244" "70985" 0 0 0 "0" 0 "916" "4" 6 7 0 362 "4" 455 "23" "20" "6" 1 "0" "0"
"44951" "6098" "55244" "70985" 0 0 0 "0" 0 "916" "3" 25 16 0 1501 "2" 1633 "19" "20" "6" 1 "0" "0"
"4498" "6098" "55244" "70985" 0 0 0 "0" 0 "916" "4" 7 8 0 415 "4" 480 "21" "20" "6" 1 "0" "0"
"45022" "6104" "3637" "70162" 0 0 0 "1" 0 "98" "4" 7 4 1 441 "3" 807 "17" "20" "6" 1 "0" "0"
"4511" "6104" "3637" "70162" 0 0 0 "0" 0 "98" "4" 6 4 0 334 "4" 303 "21" "20" "6" 1 "0" "0"
"45151" "6104" "3637" "70162" 0 0 0 "0" 0 "98" "3" 9 4 1 545 "2" 1014 "19" "20" "6" 1 "0" "0"
"4518" "6104" "3637" "70162" 0 0 0 "2" 0 "98" "4" 6 4 1 333 "4" 951 "22" "20" "6" 1 "0" "0"
"4525" "6104" "3637" "70162" 0 0 0 "1" 0 "98" "4" 15 4 1 874 "4" 836 "0" "21" "0" 1 "0" "1"
"45311" "6104" "3637" "70985" 0 0 0 "1" 0 "98" "4" 11 9 1 688 "4" 1269 "22" "20" "6" 1 "0" "0"
"45401" "6104" "3637" "70985" 0 0 0 "0" 0 "98" "3" 14 9 1 851 "3" 1115 "17" "20" "6" 1 "0" "0"
"4550" "6104" "3637" "70985" 0 0 0 "0" 0 "98" "4" 5 7 0 303 "4" 331 "0" "21" "0" 1 "0" "1"
"4553" "6104" "3637" "70985" 0 0 0 "0" 0 "98" "4" 10 8 0 586 "4" 664 "21" "20" "6" 1 "0" "0"
"4558" "6104" "3637" "70988" 0 0 0 "0" 0 "98" "4" 15 12 1 908 "4" 1479 "22" "20" "6" 0 "0" "0"
"45711" "6104" "3637" "70988" 0 0 0 "0" 0 "98" "4" 18 12 1 1065 "3" 1481 "17" "20" "6" 0 "0" "0"
"45771" "6104" "3637" "70988" 0 0 0 "0" 0 "98" "4" 6 10 0 379 "4" 445 "0" "21" "0" 0 "0" "1"
"45821" "6104" "3637" "70988" 0 0 0 "0" 0 "98" "4" 12 11 0 747 "4" 770 "21" "20" "6" 0 "0" "0"
"45881" "6104" "3637" "70988" 0 0 0 "1" 0 "98" "3" 20 12 1 1191 "2" 1820 "19" "20" "6" 0 "0" "0"
"4596" "6104" "3637" "71000" 0 0 0 "0" 0 "98" "4" 25 24 1 1478 "4" 1882 "22" "20" "6" 0 "0" "0"
"4607" "6104" "3637" "71000" 0 0 0 "0" 0 "98" "4" 27 23 0 1627 "3" 1731 "17" "20" "6" 0 "0" "0"
"46091" "6104" "3637" "71000" 0 0 0 "0" 0 "98" "4" 17 22 0 1045 "4" 1159 "21" "20" "6" 0 "0" "0"
"46241" "6104" "3637" "71000" 0 0 0 "0" 0 "98" "4" 30 24 1 1803 "2" 2514 "19" "20" "6" 0 "0" "0"
"4627" "6104" "3637" "71019" 0 0 0 "0" 0 "98" "4" 37 34 1 2237 "2" 3040 "19" "20" "6" 1 "0" "0"
"46311" "6104" "3637" "71019" 0 0 0 "0" 0 "98" "4" 27 34 1 1620 "4" 1981 "22" "20" "6" 1 "0" "0"
"46411" "6104" "3637" "71019" 0 0 0 "0" 0 "98" "4" 38 34 1 2291 "3" 2812 "17" "20" "6" 1 "0" "0"
"4644" "6105" "3637" "70162" 0 0 0 "0" 0 "98" "3" 7 4 0 444 "3" 520 "19" "20" "6" 1 "0" "0"
"4646" "6105" "3637" "70985" 0 0 0 "0" 0 "98" "3" 19 9 1 1116 "4" 1226 "18" "20" "6" 1 "0" "0"
"4647" "6105" "3637" "70985" 0 0 0 "0" 0 "98" "3" 14 9 1 829 "3" 1249 "19" "20" "6" 1 "0" "0"
"4649" "6105" "3637" "70988" 0 0 0 "0" 0 "98" "3" 4 4 0 260 "3" 285 "18" "20" "6" 0 "0" "0"
"4654" "6105" "3637" "70988" 0 0 0 "0" 0 "98" "4" 19 12 1 1150 "3" 1723 "19" "20" "6" 0 "0" "0"
"46571" "6105" "3637" "71000" 0 0 0 "0" 0 "98" "4" 9 11 0 566 "4" 828 "20" "20" "6" 0 "0" "0"
"4659" "6105" "3637" "71000" 0 0 0 "0" 0 "98" "4" 12 14 0 708 "3" 947 "18" "20" "6" 0 "0" "0"
"4664" "6105" "3637" "71019" 0 0 0 "0" 0 "98" "4" 22 26 0 1330 "3" 1605 "18" "20" "6" 1 "0" "0"
"4670" "6105" "3637" "71019" 0 0 0 "0" 0 "98" "4" 16 20 0 952 "4" 1152 "20" "20" "6" 1 "0" "0"
"4671" "6105" "881R" "70162" 0 0 0 "0" 0 "881" "4" 4 4 0 213 "4" 143 "6" "21" "0" 1 "0" "1"
"46732" "6105" "881R" "70985" 0 0 0 "0" 0 "881" "4" 12 9 1 742 "4" 767 "6" "21" "0" 1 "0" "1"
"4676" "6105" "881R" "70988" 0 0 0 "0" 0 "881" "-1" 17 12 1 1027 "4" 963 "6" "21" "0" 0 "0" "1"
"46791" "6107" "3637" "70162" 0 0 0 "1" 0 "98" "3" 8 4 0 506 "3" 490 "18" "20" "6" 1 "0" "0"
"4682" "6107" "3637" "70985" 0 0 0 "1" 0 "98" "4" 9 7 0 520 "3" 376 "20" "20" "6" 1 "0" "0"
"4684" "6107" "3637" "70988" 0 0 0 "1" 0 "98" "4" 19 12 1 1111 "3" 2006 "18" "20" "6" 0 "0" "0"
"46931" "6107" "3637" "71000" 0 0 0 "0" 0 "98" "4" 27 24 0 1609 "4" 1602 "20" "20" "6" 0 "0" "0"
"4697" "6107" "3637" "71000" 0 0 0 "0" 0 "98" "4" 19 19 0 1134 "3" 1367 "18" "20" "6" 0 "0" "0"
"46951" "6107" "3637" "71000" 0 0 0 "0" 0 "98" "4" 6 6 0 340 "3" 294 "17" "20" "6" 0 "0" "0"
"4701" "6107" "3637" "71019" 0 0 0 "0" 0 "98" "4" 6 9 0 373 "4" 436 "19" "20" "6" 1 "0" "0"
"47072" "6107" "3637" "71019" 0 0 0 "0" 0 "98" "4" 35 34 0 2076 "4" 2069 "20" "20" "6" 1 "0" "0"
"4710" "6107" "55244" "70162" 0 0 0 "0" 0 "916" "4" 40 11 1 2400 "4" 2415 "6" "21" "0" 1 "0" "1"
"4711" "6107" "55244" "70985" 0 0 0 "0" 0 "916" "4" 38 16 1 2296 "4" 2409 "6" "21" "0" 1 "0" "1"
"4714" "6108" "3637" "70985" 0 0 0 "1" 0 "98" "3" 15 9 1 888 "3" 940 "20" "20" "6" 1 "0" "0"
"47151" "6108" "3637" "70988" 0 0 0 "1" 0 "98" "4" 17 12 0 1008 "3" 1106 "20" "20" "6" 0 "0" "0"
"47191" "6108" "3637" "71000" 0 0 0 "0" 0 "98" "4" 29 24 1 1715 "3" 1997 "20" "20" "6" 0 "0" "0"
"47211" "6108" "3637" "71019" 0 0 0 "0" 0 "98" "4" 36 33 0 2150 "3" 2143 "20" "20" "6" 1 "0" "0"
"4724" "6110" "3637" "70162" 0 0 0 "0" 0 "98" "3" 7 4 0 437 "3" 507 "19" "20" "6" 1 "0" "0"
"4725" "6110" "3637" "70162" 0 0 0 "0" 0 "98" "3" 7 4 1 420 "4" 478 "17" "20" "6" 1 "0" "0"
"47302" "6110" "3637" "70985" 0 0 0 "0" 0 "98" "3" 12 9 0 721 "4" 691 "17" "20" "6" 1 "0" "0"
"4731" "6110" "3637" "70985" 0 0 0 "0" 0 "98" "3" 12 8 0 724 "3" 683 "19" "20" "6" 1 "0" "0"
"4740" "6110" "3637" "70988" 0 0 0 "1" 0 "98" "3" 13 10 0 807 "3" 738 "19" "20" "6" 0 "0" "0"
"4741" "6110" "3637" "71000" 0 0 0 "0" 0 "98" "4" 28 24 1 1673 "4" 1488 "17" "20" "6" 0 "0" "0"
"4746" "6110" "3637" "71019" 0 0 0 "1" 0 "98" "4" 35 33 0 2105 "3" 2248 "19" "20" "6" 1 "0" "0"
"4750" "6110" "3637" "71019" 0 0 0 "1" 0 "98" "4" 37 34 1 2239 "4" 1929 "17" "20" "6" 1 "0" "0"
"4751" "6111" "3637" "70162" 0 0 0 "1" 0 "98" "4" 14 4 1 838 "4" 870 "21" "20" "6" 1 "0" "0"
"4759" "6111" "3637" "70162" 0 0 0 "0" 0 "98" "4" 5 4 1 329 "4" 456 "23" "20" "6" 1 "0" "0"
"4765" "6111" "3637" "70985" 0 0 0 "0" 0 "98" "4" 17 9 1 1041 "4" 886 "23" "20" "6" 1 "0" "0"
"47701" "6111" "3637" "70985" 0 0 0 "1" 0 "98" "4" 18 9 1 1076 "4" 1272 "21" "20" "6" 1 "0" "0"
"47802" "6111" "3637" "70985" 0 0 0 "0" 0 "98" "3" 3 3 0 182 "3" 210 "17" "20" "6" 1 "0" "0"
"4781" "6111" "3637" "70985" 0 0 0 "0" 0 "98" "4" 9 8 0 568 "4" 500 "22" "20" "6" 1 "0" "0"
