"","GDP251","IPS10","IPS11","IPS299","IPS12","IPS13","IPS18","IPS25","IPS32","IPS34","IPS38","IPS43","IPS307","IPS306","PMP","GDP252","GDP253","GDP254","GDP255","GDP252b","LBMNU","CES002","CES003","CES006","CES011","CES015","CES017","CES033","CES046","CES048","CES049","CES053","CES088","CES140","LHEL","LHELX","LHEM","LHNAG","LHUR","LHU680","LHU5","LHU14","LHU15","LHU26","LHU27","CES151","CES155","GDP261","HSBR","HSFR","HSNE","HSMW","HSSOU","HSWST","GDP256","GDP257","GDP258","GDP259","GDP260","PMI","PMNO","PMDEL","PMNV","MOCMQ","MSONDQ","LBPUR7","LBLCPU","GDP272A","GDP273A","GDP274A","GDP274_1","GDP274_2","GDP274_3","GDP275A","GDP275_1","GDP275_2","GDP275_3","GDP275_4","GDP276A","GDP276_1","GDP276_2","GDP276_3","GDP276_4","GDP276_5","GDP276_6","GDP276_7","GDP276_8","GDP277A","GDP278A","GDP279A","GDP280A","GDP281A","GDP282A","GDP284A","GDP284_1","GDP284_2","GDP285A","GDP285_1","GDP285_2","GDP286A","GDP287A","GDP288A","CES275R","CES277R","CES278.R","CPIAUCSL","CPILFESL","PCEPILFE","PSCCOMR","PW561R","PMCP","FYFF","FYGM3","FYGM6","FYGT1","FYGT5","FYGT10","FYAAAC","FYBAAC","Sfygm6","Sfygt1","Sfygt10","sFYAAAC","sFYBAAC","EXRUS","EXRSW","EXRJAN","EXRUK","EXRCAN","FSPCOM","FSPIN","FSDXP","FSPXE","FSDJ","FM1","MZMSL","FM2","FMFBA","FMRRA","FMRNBA","BUSLOANS","CCINRV","GDP263","GDP264","GDP265","GDP266","GDP267","LBOUT","UTL11","HHSNTN"
"19",3.3731,3.4088,3.3877,3.3741,3.6078,3.2021,3.7654,2.6108,3.4088,2.9653,3.6161,3.3164,3.3,3.9395,60.133,3.2817,2.5731,3.6012,3.2212,3.4291,4.138,10.77,9.8755,6.4172,8.0388,9.6585,9.1314,8.7662,10.532,9.3399,7.9306,8.6634,7.9146,9.1456,38,0.711,11.127,11.056,5.5,14.033,7.4315,7.1077,6.9887,6.2947,6.2965,40.2,2.9,3.7829,7.2064,7.4218,5.5671,5.8358,6.4547,6.0692,2.926,2.9378,2.5764,3.753,2.0317,55.833,60.633,47.267,50,4.0434,2.5096,4.2287,3.3165,3.0816,3.0689,3.8283,3.4555,4.4089,3.5362,3.1674,3.0434,3.9282,2.8617,3.0709,2.8166,2.9753,3.1293,2.972,3.2739,2.8131,2.3869,3.0827,2.7814,3.3804,3.3389,3.5581,2.7794,3.9214,2.8049,3.4096,3.5341,3.1092,3.106,3.1153,3.0539,2.8099,2.8608,2.7676,2.4418,2.636,2.3907,3.4249,3.4616,3.1006,6.0588,4.1072,59.533,3.33,3.2933,3.4167,3.5267,3.9133,4.0333,4.2867,4.8367,0.12333,0.23333,0.74,0.25333,0.80333,4.6861,1.463,5.8938,5.6346,0.077887,4.2622,4.3108,3.13,17.653,6.5762,5.0219,5.8851,5.9495,10.696,9.3506,9.3228+0i,3.9134,11.205,2.2227,2.0924,3.8839,4.3558,3.499,4.0179,83.556,96.667
"20",3.3809,3.4255,3.4045,3.3893,3.6219,3.2229,3.7773,2.6388,3.4269,2.9903,3.632,3.3335,3.325,3.9508,62.7,3.2901,2.59,3.6018,3.2349,3.4351,4.1458,10.775,9.8776,6.4134,8.0358,9.6614,9.136,8.7666,10.54,9.3452,7.9386,8.6716,7.9233,9.1576,39,0.71667,11.131,11.06,5.5667,13.5,7.4902,7.0909,6.9508,6.2735,6.2416,40.167,2.9333,3.8129,7.2428,7.3967,5.5426,5.8387,6.3818,6.0883,2.9386,2.9693,2.6087,3.773,2.0713,56.4,62.1,47.9,44.767,4.0732,2.5292,4.2375,3.3275,3.0875,3.0725,3.8316,3.4587,4.4116,3.542,3.1698,3.0454,3.9319,2.8604,3.0751,2.8215,2.9795,3.132,2.9751,3.2763,2.8156,2.3926,3.0909,2.7882,3.3829,3.3412,3.558,2.7806,3.9205,2.8116,3.4106,3.5336,3.1156,3.1116,3.1214,3.0583,2.8257,2.8827,2.7755,2.4463,2.6423,2.3956,3.4276,3.4668,3.1051,6.0796,4.0954,69.167,3.4533,3.4967,3.63,3.73,4.0067,4.12,4.3333,4.84,0.13333,0.23333,0.62333,0.21333,0.72,4.6853,1.4624,5.8931,5.6338,0.075571,4.2942,4.3488,3.1067,17.927,6.6204,5.0317,5.9015,5.9687,10.708,9.3569,9.3276+0i,3.948,11.235,2.2716,2.089,3.8748,4.3288,3.5129,4.0204,84.204,97.267
"21",3.403,3.4391,3.4162,3.4,3.633,3.2313,3.7891,2.6666,3.443,3.0042,3.6505,3.3471,3.3548,3.9551,63.9,3.3098,2.6271,3.6205,3.2501,3.4523,4.1642,10.782,9.8792,6.4091,8.0341,9.6641,9.139,8.7688,10.55,9.3554,7.9465,8.6849,7.9322,9.1679,40,0.747,11.136,11.068,5.4667,13.4,7.4761,7.0608,6.9441,6.2885,6.2119,40,2.9,3.8723,7.2081,7.4065,5.4903,5.973,6.4047,6.0096,2.9785,3.0066,2.6332,3.7985,2.0952,58.4,61.6,55.833,49.3,4.0917,2.584,4.2327,3.3167,3.0911,3.0772,3.8338,3.4619,4.4111,3.5494,3.175,3.0544,3.9338,2.8575,3.0772,2.8264,2.9812,3.1319,2.9693,3.2804,2.8221,2.4018,3.0984,2.7976,3.3798,3.3379,3.558,2.7792,3.9213,2.8021,3.4131,3.539,3.1087,3.1204,3.1361,3.0542,2.8321,2.8906,2.78,2.4456,2.642,2.3951,3.4317,3.472,3.1092,6.0669,4.0912,60.233,3.4633,3.53,3.6767,3.8267,4.08,4.18,4.3767,4.83,0.14667,0.29667,0.65,0.19667,0.65,4.6857,1.4639,5.893,5.634,0.077393,4.3509,4.4085,3.0467,19.017,6.677,5.038,5.9173,5.9853,10.718,9.3574,9.333+0i,3.9741,11.269,2.3311,2.0882,3.8784,4.3236,3.5277,4.0342,84.496,98.9
"22",3.4146,3.4623,3.4382,3.4224,3.6586,3.2618,3.8132,2.7046,3.4674,3.0336,3.6788,3.3703,3.3887,3.9695,61.233,3.3273,2.6529,3.6387,3.2642,3.4689,4.1685,10.788,9.8851,6.4096,8.0483,9.6685,9.1444,8.7718,10.557,9.359,7.9519,8.686,7.9394,9.1759,42.333,0.81933,11.148,11.08,5.2,13.2,7.4514,7.0314,6.893,6.1971,6.2025,40.367,3.0667,3.8207,7.1554,7.3054,5.5161,5.7828,6.3456,5.8426,2.9742,3.0039,2.6584,3.8319,2.1155,59.333,62.733,58.9,52.3,4.1177,2.6509,4.242,3.3213,3.0944,3.0793,3.8325,3.4603,4.4095,3.5499,3.1754,3.0566,3.9355,2.8474,3.0771,2.8314,2.9835,3.1391,2.9768,3.2874,2.8241,2.4092,3.1047,2.8048,3.3877,3.3467,3.5627,2.7904,3.922,2.8182,3.4128,3.5353,3.1193,3.1255,3.1416,3.0583,2.8365,2.8947,2.7849,2.4527,2.6475,2.4027,3.4333,3.473,3.1119,6.0735,4.0885,61.533,3.49,3.4767,3.6067,3.86,4.0733,4.2,4.4067,4.85,0.13,0.38333,0.72333,0.20667,0.65,4.686,1.4627,5.8932,5.6339,0.077979,4.3858,4.4459,3.02,19.237,6.71,5.0449,5.9334,6.0022,10.73,9.3546,9.333+0i,3.9939,11.299,2.3476,2.1103,3.8849,4.3169,3.5503,4.0368,85.545,97.633
"23",3.4281,3.4782,3.4473,3.4328,3.6689,3.2838,3.8189,2.7262,3.4951,3.0699,3.7002,3.3871,3.4107,3.9607,64.167,3.3457,2.6861,3.6566,3.2782,3.4852,4.1749,10.798,9.895,6.4106,8.0598,9.6784,9.1573,8.7773,10.567,9.3691,7.9603,8.7006,7.9446,9.1831,44.667,0.90533,11.149,11.08,5,13.467,7.3953,6.9979,6.8575,6.1181,6.2086,40.367,3.2333,3.8042,7.1637,7.3322,5.5175,5.8299,6.3503,5.9035,2.9974,3.0198,2.6918,3.8644,2.1494,63.167,67.067,66.633,56,4.1424,2.6215,4.2528,3.3261,3.0992,3.0826,3.8314,3.4607,4.4061,3.5509,3.1779,3.0621,3.9343,2.8455,3.0771,2.8369,2.9866,3.1426,2.9778,3.2926,2.8289,2.4169,3.1138,2.813,3.389,3.3478,3.5629,2.7917,3.9216,2.821,3.4207,3.5434,3.1265,3.1241,3.1378,3.0622,2.8464,2.909,2.7895,2.4587,2.6518,2.4077,3.4356,3.4751,3.1148,6.0945,4.0856,62.467,3.4567,3.4967,3.6167,3.7667,4.0533,4.1933,4.41,4.8233,0.12,0.27,0.69667,0.21667,0.63,4.6858,1.4634,5.8923,5.63,0.075911,4.4174,4.4741,2.9967,18.72,6.7425,5.0611,5.9538,6.0246,10.746,9.3733,9.3468+0i,4.0206,11.327,2.3398,2.1368,3.8856,4.3092,3.5612,4.0466,86.057,99.133
"24",3.4308,3.4933,3.4572,3.444,3.6724,3.2679,3.8299,2.752,3.5177,3.0954,3.7196,3.4033,3.4167,3.9597,62.467,3.3485,2.6523,3.66,3.2921,3.4929,4.1846,10.805,9.9012,6.4195,8.077,9.6823,9.1589,8.7845,10.576,9.3776,7.9699,8.7106,7.949,9.1976,46.333,0.94333,11.152,11.086,4.9667,13.1,7.423,6.9594,6.8017,6.1442,6.0715,40.533,3.2,3.7858,7.1033,7.3119,5.6276,5.7961,6.3526,5.76,3.005,3.0271,2.7124,3.8722,2.1779,61.633,61.333,69.767,59.867,4.1464,2.6606,4.2556,3.3435,3.1038,3.086,3.8292,3.4581,4.4033,3.5515,3.1816,3.0667,3.934,2.8566,3.0786,2.8418,2.9885,3.1444,2.9772,3.2962,2.8346,2.4262,3.1207,2.8204,3.3991,3.3587,3.5683,2.8072,3.9209,2.8426,3.4316,3.5556,3.1329,3.1271,3.1401,3.0669,2.8486,2.9092,2.7939,2.4566,2.6592,2.4029,3.4402,3.4802,3.1175,6.14,4.0829,68.967,3.5767,3.6833,3.8267,3.93,4.0667,4.1733,4.43,4.81,0.14333,0.24667,0.49,0.25667,0.63667,4.6837,1.4623,5.8879,5.6299,0.072135,4.4397,4.4954,2.9867,18.237,6.7731,5.0741,5.9736,6.0449,10.759,9.3898,9.362+0i,4.0558,11.352,2.3691,2.1636,3.8826,4.2949,3.5717,4.0411,86.492,101.07
"25",3.4551,3.5303,3.4955,3.4852,3.7171,3.3807,3.8476,2.7886,3.5548,3.147,3.744,3.4447,3.4266,3.9678,61.233,3.3703,2.7443,3.6714,3.3017,3.5035,4.2001,10.816,9.9148,6.4187,8.081,9.6987,9.1814,8.792,10.586,9.3875,7.9799,8.7236,7.9548,9.2077,48.667,1.0017,11.159,11.096,4.9,12.267,7.4327,6.9757,6.7286,6.1078,5.9576,40.767,3.5333,3.7893,7.1066,7.2483,5.4792,5.6915,6.3688,5.6583,3.1014,3.0717,2.7775,3.9223,2.252,62.667,64.733,67.5,60.8,4.1925,2.6846,4.2565,3.3338,3.1082,3.0894,3.8301,3.4616,4.4013,3.5517,3.1852,3.0667,3.9384,2.8746,3.0835,2.8457,2.9908,3.1443,2.9753,3.2973,2.8398,2.4341,3.1264,2.8257,3.3996,3.3594,3.5698,2.8091,3.9221,2.8417,3.4538,3.5821,3.1422,3.1352,3.1436,3.0856,2.8552,2.913,2.8038,2.4675,2.6695,2.416,3.4433,3.4843,3.1212,6.1347,4.0792,66.667,3.9733,3.89,3.98,4.01,4.1333,4.2033,4.42,4.7867,0.09,0.12,0.31333,0.21667,0.58333,4.6834,1.4658,5.8854,5.6323,0.074241,4.4609,4.5161,2.99,18.48,6.7952,5.0816,5.991,6.0646,10.768,9.3848,9.3531+0i,4.1087,11.386,2.255,2.1268,3.8804,4.2825,3.5812,4.0576,88.866,102.87
"26",3.4685,3.5533,3.5147,3.5066,3.7263,3.4092,3.8488,2.8262,3.583,3.1811,3.7722,3.468,3.4512,3.9643,60.833,3.3813,2.7462,3.6826,3.3156,3.5158,4.2099,10.828,9.9246,6.4125,8.0862,9.7101,9.1977,8.7961,10.598,9.401,7.991,8.7382,7.9608,9.2194,52.333,1.119,11.169,11.103,4.6667,11.367,7.4331,6.9308,6.6498,6.0162,5.8935,40.7,3.4333,3.7971,7.0929,7.2917,5.63,5.8805,6.3309,5.5972,3.1011,3.0993,2.8145,3.9895,2.2705,60.667,59.133,69.2,59.433,4.2038,2.7096,4.2568,3.3342,3.1126,3.0943,3.8259,3.4556,4.3989,3.5493,3.1938,3.078,3.9418,2.8844,3.0893,2.85,2.9939,3.1443,2.9716,3.2999,2.8471,2.4425,3.1328,2.8303,3.4017,3.3615,3.5723,2.8164,3.9218,2.8428,3.4505,3.5781,3.141,3.1309,3.1352,3.091,2.8598,2.9165,2.8097,2.474,2.6781,2.4204,3.4497,3.4874,3.1242,6.1535,4.0762,70.633,4.0767,3.8733,3.9333,4.02,4.15,4.2067,4.4433,4.82,0.06,0.14667,0.33333,0.23667,0.61333,4.6862,1.4683,5.8921,5.6331,0.077393,4.4708,4.5289,2.98,18.593,6.8073,5.0874,6.0057,6.0812,10.776,9.3916,9.3488+0i,4.1542,11.418,2.427,2.2384,3.8931,4.2842,3.6062,4.0588,89.398,103.67
"27",3.4886,3.574,3.5332,3.5259,3.7345,3.4238,3.8546,2.864,3.605,3.2097,3.7935,3.4911,3.4483,3.9798,59.8,3.3983,2.7811,3.697,3.3293,3.53,4.2123,10.839,9.9386,6.4086,8.0988,9.7252,9.2179,8.8037,10.609,9.4089,8.0009,8.7474,7.9679,9.237,55,1.2523,11.176,11.113,4.3667,11.8,7.3972,6.824,6.5737,5.941,5.8161,40.633,3.5,3.801,7.121,7.3005,5.5607,5.926,6.3858,5.5334,3.1362,3.1259,2.8515,3.9998,2.3238,59.067,58.733,63.9,55.567,4.2132,2.7353,4.2642,3.3269,3.117,3.0981,3.8202,3.4486,4.3943,3.545,3.1998,3.0858,3.9483,2.8869,3.092,2.8545,2.9961,3.1483,2.9706,3.3074,2.8543,2.4504,3.1385,2.8352,3.4031,3.363,3.5752,2.8191,3.9247,2.8419,3.4515,3.5781,3.1448,3.1378,3.1427,3.0965,2.8697,2.9277,2.8182,2.4766,2.6806,2.4234,3.4526,3.4884,3.1269,6.1474,4.0736,69.533,4.0733,3.8667,3.9733,4.0833,4.2,4.2467,4.4967,4.89,0.10667,0.21667,0.38,0.25,0.64333,4.6868,1.4632,5.8926,5.6322,0.076621,4.4651,4.5237,3.0433,17.09,6.7962,5.0993,6.023,6.1005,10.789,9.3988,9.3528+0i,4.1932,11.444,2.3681,2.2425,3.927,4.3238,3.6339,4.0821,89.902,104.57
"28",3.5125,3.594,3.5603,3.5535,3.7547,3.4533,3.8706,2.9106,3.6145,3.2089,3.8125,3.5093,3.4792,3.9945,61.933,3.4261,2.8229,3.7311,3.3458,3.5569,4.2217,10.851,9.9533,6.4131,8.1228,9.7386,9.2333,8.8138,10.621,9.4187,8.0091,8.7591,7.9758,9.2532,62,1.4923,11.182,11.121,4.1,11.733,7.3132,6.792,6.4902,5.8445,5.7473,40.733,3.7667,3.7791,7.1701,7.3282,5.6768,5.9981,6.3549,5.5347,3.1412,3.1481,2.893,4.0449,2.3632,60.267,62.267,65.9,47.533,4.2437,2.8113,4.2736,3.3227,3.1231,3.1011,3.8139,3.4425,4.388,3.5377,3.2032,3.0884,3.9511,2.8967,3.0947,2.8604,2.9992,3.1533,2.9745,3.3132,2.8629,2.4585,3.1463,2.8432,3.4146,3.375,3.5801,2.8386,3.9208,2.8697,3.4478,3.572,3.1493,3.1483,3.1537,3.1057,2.884,2.9475,2.8262,2.4836,2.6909,2.4296,3.4579,3.4935,3.1296,6.1675,4.0708,68.733,4.1667,4.1667,4.3267,4.4633,4.5067,4.4733,4.6133,4.9667,0.16,0.29667,0.30667,0.14,0.49333,4.6846,1.463,5.8907,5.6358,0.072786,4.5191,4.5812,2.9767,17.433,6.8576,5.117,6.0438,6.1221,10.806,9.407,9.369+0i,4.2288,11.466,2.4381,2.2902,3.9484,4.3514,3.6483,4.0983,89.984,106.17
"29",3.5367,3.6223,3.5857,3.5806,3.7698,3.4738,3.8834,2.9552,3.6477,3.2498,3.835,3.5395,3.4943,4.0108,66.1,3.4407,2.8702,3.7402,3.3549,3.566,4.236,10.863,9.9687,6.4144,8.1252,9.7571,9.2577,8.8235,10.633,9.4285,8.0184,8.7691,7.9817,9.27,67,1.7153,11.187,11.129,3.8667,11.4,7.3245,6.6631,6.3969,5.7807,5.6204,41.133,3.9333,3.8015,7.1223,7.2303,5.5294,5.8579,6.2798,5.5013,3.2219,3.1849,2.9358,4.0685,2.4175,65.667,65.633,80.467,50.233,4.2833,2.861,4.2817,3.3269,3.1293,3.1089,3.8123,3.4398,4.3868,3.5389,3.2157,3.1074,3.9587,2.8976,3.0998,2.8666,3.0038,3.1455,2.9746,3.2998,2.8647,2.4699,3.1563,2.857,3.41,3.3695,3.5784,2.8359,3.9198,2.8552,3.4643,3.593,3.1513,3.1533,3.1552,3.1195,2.891,2.9489,2.8397,2.4871,2.6952,2.4337,3.4672,3.4985,3.1345,6.2194,4.066,80.833,4.5567,4.61,4.77,4.93,4.92,4.77,4.8133,5.1667,0.16,0.32,0.16,0.043333,0.39667,4.6854,1.4665,5.8908,5.635,0.073189,4.5178,4.584,3.1033,17.447,6.8702,5.1342,6.0585,6.1412,10.82,9.4106,9.3699+0i,4.2706,11.49,2.4203,2.3155,3.9661,4.3738,3.6606,4.1156,91.12,100.37
"30",3.5401,3.6429,3.6054,3.602,3.7805,3.486,3.894,2.9867,3.6707,3.2817,3.8541,3.5623,3.5136,4.0101,58.733,3.4434,2.8274,3.7489,3.367,3.5761,4.2458,10.877,9.9849,6.393,8.1292,9.7771,9.2831,8.835,10.647,9.4389,8.0278,8.7803,7.9896,9.2898,68,1.7487,11.193,11.136,3.8333,10.233,7.3863,6.6214,6.2691,5.6083,5.5426,40.967,4.0333,3.7179,6.9657,7.147,5.4072,5.7515,6.2442,5.3814,3.2036,3.1718,2.9512,4.0489,2.4533,60.3,57.633,75.167,53.367,4.2839,2.9025,4.2883,3.3488,3.1386,3.1169,3.816,3.445,4.3896,3.54,3.2245,3.1187,3.967,2.9002,3.1058,2.8752,3.0079,3.1542,2.9761,3.3136,2.8684,2.4833,3.1662,2.8704,3.426,3.3869,3.5883,2.8578,3.9227,2.8911,3.4726,3.6014,3.1593,3.1637,3.1698,3.1195,2.8994,2.95,2.8565,2.4901,2.7111,2.4361,3.4762,3.5086,3.142,6.198,4.0609,82.9,4.9133,4.5867,4.7333,4.9333,4.8967,4.78,5.0033,5.49,0.14667,0.34667,0.19333,0.22333,0.71,4.6865,1.4633,5.8928,5.6319,0.074117,4.479,4.5474,3.27,16.763,6.8109,5.145,6.0565,6.1532,10.832,9.414,9.3572+0i,4.3104,11.506,2.4632,2.3401,3.9837,4.4,3.6683,4.1101,91.567,95.833
"31",3.5467,3.6583,3.6181,3.6172,3.7805,3.4531,3.9077,3.0197,3.6896,3.299,3.8738,3.5765,3.5407,4.0274,58.3,3.4548,2.8612,3.7557,3.3756,3.5836,4.2505,10.887,9.9956,6.4191,8.1297,9.7893,9.2993,8.8411,10.659,9.4468,8.0383,8.7905,7.9979,9.307,68,1.764,11.199,11.144,3.7667,9.8667,7.3813,6.6966,6.1305,5.5386,5.3246,40.8,3.9,3.6849,6.7581,6.9881,5.3132,5.6131,6.0807,5.1279,3.1938,3.1715,2.9633,4.0706,2.4598,59.167,54.933,73.267,56.567,4.2714,2.9068,4.2939,3.3618,3.1482,3.1246,3.82,3.4478,4.3942,3.5458,3.2324,3.1259,3.9768,2.912,3.112,2.8838,3.0107,3.1628,2.9747,3.3291,2.8808,2.4991,3.1724,2.8821,3.4262,3.3867,3.5904,2.8593,3.9252,2.8851,3.4842,3.6148,3.1661,3.1608,3.1657,3.1195,2.9184,2.9731,2.8705,2.497,2.717,2.4412,3.4848,3.5175,3.1498,6.1792,4.0581,77.633,5.41,5.0433,5.33,5.51,5.39,5.14,5.32,5.8667,0.28667,0.46667,0.096667,0.18,0.72667,4.6858,1.4642,5.8934,5.6308,0.07291,4.3998,4.4677,3.5733,14.483,6.7194,5.1419,6.0511,6.159,10.841,9.4137,9.3507+0i,4.355,11.517,2.4249,2.3947,4.0103,4.4395,3.6797,4.1114,91.244,91.233
"32",3.5547,3.6678,3.6312,3.6342,3.7982,3.4783,3.9221,3.0201,3.6934,3.3033,3.8694,3.5866,3.5479,4.0326,55.1,3.4589,2.8613,3.7519,3.3892,3.5869,4.2478,10.894,9.9986,6.4176,8.1089,9.7969,9.3096,8.8443,10.67,9.4549,8.0454,8.7961,8.0037,9.3233,66.667,1.7493,11.207,11.152,3.7,9.8333,7.34,6.6425,6.1779,5.6046,5.3487,40.7,3.7333,3.574,6.6057,6.8366,5.0773,5.4146,5.9831,5.0062,3.1987,3.1407,2.9607,4.0361,2.4756,54.433,49.067,63.067,55.833,4.2688,2.8627,4.2992,3.3685,3.1569,3.1323,3.824,3.4501,4.3996,3.5513,3.2397,3.1317,3.9869,2.9253,3.1174,2.8934,3.018,3.1668,2.9744,3.3361,2.8918,2.5161,3.1832,2.8924,3.438,3.3991,3.5996,2.872,3.9323,2.9068,3.5012,3.6349,3.1737,3.1665,3.1737,3.1196,2.925,2.9745,2.8833,2.4977,2.7189,2.4449,3.493,3.5273,3.1582,6.1022,4.0571,69.933,5.5633,5.21,5.41,5.44,5.21,5.0033,5.3833,6.1367,0.2,0.23,-0.20667,0.38,1.1333,4.6875,1.4649,5.8934,5.6315,0.078534,4.3797,4.4411,3.67,14.213,6.6786,5.1448,6.05,6.1691,10.847,9.4099,9.3574+0i,4.3716,11.527,2.4574,2.406,4.0264,4.4476,3.7051,4.1198,90.591,90.967
"33",3.5635,3.6623,3.6398,3.6393,3.796,3.42,3.9424,3.0177,3.6652,3.2629,3.8612,3.5799,3.5831,4.0231,51.067,3.4648,2.8421,3.7595,3.4013,3.5964,4.2467,10.899,9.9982,6.4133,8.1053,9.7972,9.3082,8.8473,10.68,9.4611,8.0511,8.801,8.0143,9.3374,65.667,1.665,11.206,11.153,3.8333,9.1333,7.3757,6.7589,6.1341,5.586,5.2713,40.333,3.4,3.5435,6.8589,6.9866,5.273,5.5972,6.1107,5.116,3.1706,3.1169,2.9392,4.0463,2.4359,47.333,45.533,45.367,46.367,4.2459,2.7287,4.3095,3.3734,3.1617,3.1352,3.8213,3.4391,4.4029,3.5554,3.2419,3.1286,3.999,2.9323,3.1224,2.8987,3.0235,3.1688,2.9766,3.338,2.8997,2.5281,3.1875,2.8944,3.4425,3.4036,3.6048,2.8763,3.9382,2.9088,3.5183,3.6568,3.177,3.1669,3.1709,3.1278,2.9315,2.9728,2.8996,2.5043,2.7294,2.4495,3.4955,3.5332,3.1627,6.084,4.0525,62.9,4.8233,4.5133,4.5167,4.6033,4.66,4.5833,5.12,5.88,0.0033333,0.09,0.07,0.53667,1.2967,4.687,1.4664,5.893,5.6326,0.077702,4.4668,4.5329,3.3867,15.817,6.7412,5.1546,6.0553,6.1851,10.862,9.4215,9.3948+0i,4.3887,11.537,2.4765,2.421,4.068,4.5139,3.7174,4.129,88.585,95.467
"34",3.5636,3.6582,3.6445,3.6437,3.7985,3.4114,3.9489,3.0169,3.6477,3.2283,3.8615,3.574,3.624,4.0435,47.667,3.4781,2.8856,3.7643,3.4134,3.6042,4.2405,10.899,9.9894,6.4039,8.0918,9.7892,9.2988,8.8415,10.688,9.4643,8.0555,8.8042,8.028,9.3484,64.333,1.6237,11.212,11.161,3.8333,8.6,7.3844,6.7965,6.0458,5.5734,5.0689,40.033,3.2,3.6512,6.997,7.102,5.247,5.7787,6.2079,5.3214,3.1271,3.1422,2.9357,4.0175,2.447,44.7,48.6,35.933,39.567,4.2567,2.7821,4.3199,3.3864,3.168,3.1402,3.8263,3.4472,4.4036,3.564,3.2454,3.1293,4.0084,2.9396,3.1259,2.9051,3.0271,3.1714,2.9767,3.3422,2.9089,2.5402,3.1974,2.9015,3.4465,3.4082,3.6099,2.8816,3.9431,2.9121,3.5171,3.6522,3.1853,3.1642,3.1667,3.1285,2.9425,2.9844,2.91,2.5088,2.7403,2.4533,3.5015,3.541,3.1691,6.0476,4.0462,56.933,3.99,3.66,3.86,4.2467,4.7567,4.82,5.2633,5.98,0.2,0.58667,1.16,0.44333,1.16,4.6863,1.463,5.8916,5.6333,0.078626,4.5181,4.5909,3.2067,17.467,6.7742,5.1684,6.0692,6.2088,10.872,9.4298,9.4207+0i,4.4144,11.545,2.4673,2.4132,4.0626,4.4994,3.7229,4.137,86.778,94.667
"35",3.5715,3.665,3.6481,3.6422,3.7997,3.4193,3.9473,3.0047,3.6597,3.2373,3.8652,3.579,3.585,4.0566,55.733,3.4832,2.8763,3.765,3.4275,3.6104,4.2438,10.906,9.9902,6.3869,8.1046,9.7885,9.2965,8.8433,10.698,9.4717,8.0603,8.815,8.0421,9.3575,64,1.6087,11.221,11.168,3.8,8.5333,7.3992,6.7972,6.0723,5.5709,5.1417,40.233,3.3667,3.7001,7.1134,7.2423,5.4792,5.8674,6.3026,5.553,3.1555,3.152,2.9307,4.0281,2.4331,52.2,57.033,44.067,42.2,4.2774,2.8213,4.3239,3.397,3.1771,3.1494,3.8379,3.4677,4.4085,3.5689,3.2556,3.1408,4.0195,2.9445,3.1345,2.9126,3.0315,3.1759,2.9804,3.3473,2.9182,2.5571,3.2083,2.9075,3.4519,3.4144,3.6165,2.8884,3.9495,2.9178,3.516,3.648,3.1937,3.1642,3.1663,3.1296,2.9542,2.9944,2.9236,2.517,2.755,2.4576,3.5115,3.5515,3.178,6.0179,4.0421,68.867,3.8933,4.3,4.8367,5.1267,5.3133,5.2467,5.6167,6.33,0.53667,0.82667,0.94667,0.37,1.0833,4.6859,1.4666,5.8921,5.6296,0.073684,4.5479,4.6261,3.11,18.19,6.8114,5.1902,6.0874,6.2356,10.885,9.4532,9.4458+0i,4.4368,11.558,2.4427,2.4266,4.0729,4.5151,3.7268,4.1374,85.955,94.867
"36",3.579,3.6914,3.6722,3.6701,3.837,3.4893,3.9721,3.0198,3.6894,3.2625,3.9139,3.6088,3.6428,4.0763,58.333,3.4892,2.878,3.7705,3.4352,3.6169,4.2483,10.914,9.9959,6.3723,8.1119,9.7946,9.3016,8.8509,10.707,9.4784,8.0638,8.8256,8.0541,9.3665,65.667,1.5833,11.228,11.173,3.9,8.7333,7.4238,6.8341,6.1786,5.6949,5.2204,40.3,3.3333,3.7567,7.1681,7.2763,5.4539,5.9515,6.3584,5.5241,3.1768,3.1827,2.951,4.0296,2.4642,54.633,57.4,50.8,48.733,4.2969,2.8233,4.3272,3.4078,3.1881,3.1581,3.8485,3.4836,4.414,3.5782,3.2631,3.147,4.0294,2.9477,3.1453,2.9218,3.0372,3.1807,2.9836,3.3531,2.9264,2.5748,3.2259,2.9171,3.4637,3.4267,3.6262,2.9024,3.9568,2.9367,3.5216,3.6518,3.2039,3.1646,3.1663,3.1309,2.9698,3.0134,2.9351,2.521,2.7653,2.4599,3.5224,3.562,3.188,5.995,4.0346,80.7,4.1733,4.7533,5.27,5.5633,5.7,5.6433,6.0267,6.7233,0.51667,0.81,0.89,0.38333,1.08,4.6964,1.4648,5.8916,5.5672,0.073591,4.549,4.6346,3.1133,17.67,6.7875,5.2064,6.0996,6.2565,10.902,9.4829,9.4704+0i,4.4509,11.573,2.4708,2.4783,4.0797,4.5132,3.7441,4.1401,87.303,91.967
